"logFC","logCPM","PValue","FDR"
"UTP14A",-0.32900585972665,4.81769277398741,0.244174888820444,1
"SKA1",-0.325325858664835,4.16107266997004,0.244303808086218,1
"PSMG1",-0.308790162579338,5.45921386902851,0.2443709798099,1
"WDR34",-0.307874240577285,5.02851575243533,0.24446097401845,1
"BOLA3",0.240426789133193,5.87496909603157,0.244888921983253,1
"CARHSP1",0.499053034173268,3.34267533584924,0.245731607300909,1
"JMY",0.484801743508691,3.33970478509977,0.245731607300909,1
"ZNF84",0.475405981806794,3.33426643742921,0.245731607300909,1
"DKFZp686O24166",-0.451617661895286,3.35638465791307,0.245731607300909,1
"ACTR1B",0.35414863108346,4.22539982104094,0.24595985854121,1
"TMX3",-0.270786567925425,4.52934361500206,0.246098603742726,1
"SNORD115-2",0.71942232986688,3.27301084194114,0.246241584474947,1
"SLC39A9",-0.304873615591613,4.35255600662782,0.24649997904262,1
"CDC6",-0.286598725962985,4.3515877970929,0.24649997904262,1
"MTFR1",-0.265817173158464,4.69178933352895,0.246524870957316,1
"VIM",0.152256681525666,10.2583854223295,0.246568561480228,1
"MRPL46",-0.316740494858137,4.29035259794317,0.246724255078825,1
"PAM16",-0.253174423730182,5.56552135054431,0.246790423159366,1
"BAHD1",-0.335724165079083,3.99484463793182,0.2470861932681,1
"KLF10",0.334650863706584,3.99139148837194,0.2470861932681,1
"HIBCH",-0.395273669575912,3.79179288654964,0.247112179257494,1
"LOC644936",0.395120158398642,4.33332727313981,0.247685069359377,1
"SESN2",0.622040666546397,4.077323737047,0.247685675260142,1
"CBX5",-0.243400760998403,5.67920051693691,0.247933568288036,1
"GRSF1",0.265770845640063,4.80727690698215,0.247970419437484,1
"MIR130B",0.727500550349,2.63565617718195,0.248091944125216,1
"MANSC1",-0.710485216235723,2.62646079161828,0.248091944125216,1
"HEXIM1",0.326372793868904,4.18489778060137,0.248113392223641,1
"ARFGAP3",0.302398728684318,4.18487731607597,0.248113392223641,1
"SNORD115-38",0.60577001419923,5.21748604546589,0.248347455305725,1
"TXLNG",-0.277664142554267,4.64967089920953,0.248348515335278,1
"SNORD99",-0.20518493781739,10.6216654097788,0.248716330935693,1
"COX7C",0.185689022436881,7.62919131755605,0.248863301886169,1
"IER3",0.438336901122358,3.57662980027061,0.248885487277965,1
"APBA2",0.428558439553173,3.58290976079315,0.248885487277965,1
"MTR",0.412766577052826,3.58199917686087,0.248885487277965,1
"ZBTB25",0.402165302814435,3.57914095022613,0.248885487277965,1
"RPL23P8",0.301705434546617,5.02431251301575,0.249381381943067,1
"SSR4",0.236016781280045,5.72620236737757,0.24961760595763,1
"PANK2",-0.286724713417046,4.37469501861503,0.249768169539052,1
"RBM39",-0.288109392047466,4.77819755236006,0.249904505049644,1
"RBM3",-0.303682141347223,6.74621736745204,0.250213661476297,1
"SYNCRIP",-0.291057278811299,5.54137036655915,0.250342686534575,1
"AKR1A1",-0.284314609683819,5.29891639551349,0.250348338554289,1
"C19orf53",0.281059841024904,5.08810876307482,0.25096536443895,1
"MIF4GD",-0.443366726514635,3.84371204072336,0.251091770541852,1
"PSMB6",-0.221092215329665,6.41849910332612,0.251271960751999,1
"YWHAG",0.233117015288732,6.33285546320687,0.251329159477143,1
"ETHE1",-0.344823810297296,4.0138696954068,0.251502934832397,1
"RBBP6",0.331230759098667,4.01700192928077,0.251502934832397,1
"AGK",-0.327169249246517,4.00782736017636,0.251502934832397,1
"VPS26B",-0.31604590260274,4.01091030044913,0.251502934832397,1
"DENND5A",0.256573798564098,4.71503540217041,0.251532612212897,1
"EZR",0.216532163799234,6.46686609312157,0.251858440688314,1
"SLC19A2",-0.32430664490782,4.19828347972423,0.2518730216095,1
"BAZ1A",-0.320862687693934,4.2072675709448,0.2518730216095,1
"IVNS1ABP",0.268794712939216,5.13970847619228,0.252064624223599,1
"C22orf28",-0.280321866025279,5.79166659803597,0.252835036153992,1
"SNORD96B",-0.533141291771666,3.15019425566963,0.253420932308545,1
"EGR1",-0.532698763161936,3.13217839960125,0.253420932308545,1
"PPFIA3",0.502113638127472,3.16015551203695,0.253420932308545,1
"TTC19",-0.46849246318136,3.14118092005386,0.253420932308545,1
"ZFP36L2",-0.423420194248502,3.38583413134061,0.253551286613429,1
"SNORA28",0.288091572286639,10.0438817827571,0.254068182356658,1
"AGTPBP1",0.335918058397164,4.32929355996162,0.254349452584755,1
"SNORA5C",0.27410233746956,9.08177228087966,0.254449980817469,1
"RPS23",-0.20859554115586,7.04710503872399,0.256872139990232,1
"ORC6",-0.271844762334091,4.58182947875207,0.25736373249526,1
"ALDH3A2",-0.267520738873273,4.58838734334431,0.25736373249526,1
"NSFP1",0.264413438310562,4.5777747005829,0.25736373249526,1
"NDUFAF3",-0.260170168433918,4.58913499476312,0.25736373249526,1
"ARHGAP11A",-0.259507190716925,4.57899391014923,0.25736373249526,1
"PET112L",-0.365091843424705,3.83307915367405,0.257499951097422,1
"LOC388796",-0.346124221890098,3.83299184201935,0.257499951097422,1
"SNHG12",-0.321052925472826,4.36424609668265,0.257656878218159,1
"DKC1",-0.283299739654315,5.52360780505566,0.258243973877713,1
"SCARNA4",0.281079647748304,10.2602767668214,0.258319965994459,1
"ESRRA",-0.276555916596471,4.50943083932093,0.258422316724328,1
"DAPK3",0.30909551414648,4.32079917020604,0.258821952800803,1
"BLVRB",0.331425166293044,4.43721519290663,0.259045458528405,1
"PNPLA8",0.571817385726777,3.37904594268651,0.259119214322928,1
"RFC3",-0.265104239002683,4.73342059239342,0.259187453692382,1
"NOP16",-0.423931772318275,5.28850083291986,0.259267263273225,1
"JTB",-0.251468188134561,6.28607002011647,0.259319187146732,1
"PTP4A1",0.277580214992097,5.75940286003715,0.25972084118248,1
"UBE2S",0.26129181160196,4.60289439458943,0.260111458483819,1
"NUP153",-0.247585987684463,4.60057026923786,0.260111458483819,1
"FBXO9",-0.335405309015167,4.05137143141427,0.26013442998,1
"AKAP10",0.332771583740245,4.05298656628716,0.26013442998,1
"ANP32B",-0.205851010723789,6.58456455083613,0.260378403367035,1
"PRRC2C",-0.268084656974544,4.64946065631911,0.260413696539025,1
"WDR12",-0.264700349966166,4.98950054564384,0.260509679027721,1
"NTHL1",-0.376287959601114,3.83793672870608,0.260638652586119,1
"CLU",0.4237805871249,3.4121461785702,0.26115812858959,1
"SOD1",0.241139203696847,6.98053450555524,0.261547254608747,1
"SERINC1",0.415591275692525,5.07567796657496,0.261578939941496,1
"EXOSC10",-0.2522209208638,4.78348014992425,0.26168622375701,1
"ATP5G1",-0.425640936044843,5.89337417014163,0.261720287989387,1
"SCARNA9L",0.23517732010435,7.58960922356499,0.262063420072689,1
"C10orf18",-0.301415671047577,4.80977692788305,0.262125447677227,1
"AHNAK",0.189480134951727,7.21357333434187,0.262330756043312,1
"PYGO2",-0.246792450603214,4.72838906972454,0.262439967758858,1
"HOXC6",0.358683995751459,3.87101254011837,0.262552617822251,1
"SNORD116-27",0.350788532699527,7.89811243784448,0.262630328989945,1
"NME3",-0.258885492752906,4.61173006327048,0.262832451342007,1
"MRRF",-0.29446182926567,4.25538129981647,0.262860399320735,1
"ZER1",0.510530847826674,3.19609410860816,0.263014492101313,1
"CBR4",-0.504579499573667,3.18678265276949,0.263014492101313,1
"RHPN2",0.470799370125678,3.18793937683458,0.263014492101313,1
"SEPT2",-0.213656499314555,6.65901864264833,0.26313197479696,1
"KIAA0895L",0.909097844729965,2.39537088926323,0.263403382490688,1
"LOC100288615",0.86536612307971,2.41881356122309,0.263403382490688,1
"CD274",-0.779891167861212,2.41157940088482,0.263403382490688,1
"LOC727849",0.77525350462242,2.40506664808674,0.263403382490688,1
"MRAP2",-0.773147232344451,2.42131236680931,0.263403382490688,1
"LASS1",0.765582556718358,2.43624861983462,0.263403382490688,1
"MRPL15",-0.2573624447345,4.85018536600712,0.263510175942933,1
"HSPA1A",0.414088107725558,4.45508875151141,0.2639033314403,1
"MAT2A",-0.409607719330149,6.44030220117515,0.264233160450417,1
"NUFIP2",-0.319287608549339,4.07835219314205,0.264351839087451,1
"DPM3",-0.301610605820829,5.00381309852814,0.265209604196013,1
"KCNQ2",0.727881396683285,2.66837784075931,0.265260211555264,1
"DSC2",0.65098303193661,2.6856759946985,0.265260211555264,1
"GPD2",-0.281804341283338,4.45755625280429,0.265566263943879,1
"CBS",-0.274663231225171,5.63633336723448,0.265966427359411,1
"KCTD3",-0.25816960090148,5.07217897343976,0.266173679560205,1
"CDC34",0.252897190246232,4.74089820176753,0.266402856873867,1
"UHRF2",0.297326912633313,4.27424206522575,0.266428409284032,1
"SLC1A1",1.20657498557347,2.16975836314921,0.266994426130667,1
"AOC2",1.12567974623516,2.15305936808034,0.266994426130667,1
"PAPSS2",0.984659526207953,2.16136900498345,0.266994426130667,1
"TRIM62",0.980528088121336,2.16018560508751,0.266994426130667,1
"SNORD115-1",0.955219454801293,2.14789148979553,0.266994426130667,1
"HLA-F",0.922302369907452,2.17551192260043,0.266994426130667,1
"TERT",0.881220804060269,2.17890903820963,0.266994426130667,1
"MIR1207",-0.848594033762998,2.16113168895703,0.266994426130667,1
"CP110",-0.391542320564536,3.67092778895909,0.267329124804551,1
"SNORA8",0.242090241233719,10.4344122979587,0.267725522546153,1
"PRMT5",-0.271503612959211,6.35856015244331,0.267728082051475,1
"HIBADH",-0.364301973524869,3.81853774217758,0.267998859404061,1
"LSR",0.30465659154713,4.41864637125808,0.268025781193789,1
"LRPPRC",-0.198592714266648,6.65396565953078,0.268421622732925,1
"ITPA",-0.322025495592529,4.09053075561568,0.268505442090831,1
"UNG",-0.31826424966818,4.09196975721122,0.268505442090831,1
"EIF1AD",0.313119727606588,4.08837641860762,0.268505442090831,1
"LBR",-0.276620938913627,4.78922797596282,0.268529326864343,1
"DKFZp761E198",0.448015214346692,3.43749849528006,0.268559724049739,1
"TTC31",-0.428426316509984,3.45598483290415,0.268559724049739,1
"TMCO7",-0.418443654677369,3.44460734152928,0.268559724049739,1
"GMPR2",-0.260226061441332,4.47215831602084,0.268620960300071,1
"GALT",-0.610514571404474,2.94540827108075,0.268641550479722,1
"MATK",0.569835958683957,2.95792683705222,0.268641550479722,1
"DYRK4",0.525779582236083,2.9632924872555,0.268641550479722,1
"CCBL2",-0.322372163438004,4.21971180420032,0.270403848651094,1
"HINT1",0.186094350039602,7.51705034917879,0.270426568896178,1
"SNORD56",0.258051507351673,12.1348457577192,0.272220643015774,1
"WIPF2",0.516796617256759,3.21299600054757,0.27228143085366,1
"QRSL1",-0.496491327720574,3.21578894826985,0.27228143085366,1
"PRKACB",-0.487670752033738,3.21707744721125,0.27228143085366,1
"TOM1",0.458050751124165,3.21909422973723,0.27228143085366,1
"RAB8B",0.449013890802859,3.21874636394837,0.27228143085366,1
"PDLIM2",0.349661620226539,3.9115985910557,0.272386664063877,1
"SNORA66",0.276299692044742,10.7598123585395,0.272564875114706,1
"OSTF1",0.302596334849782,4.11970788626617,0.272596536288739,1
"GGCT",-0.25989738538239,5.0327019335582,0.272978415066369,1
"KIAA0528",-0.368799822463278,3.6888886042589,0.273210884620348,1
"EPN1",0.287168956108111,4.30907188248787,0.273427589450754,1
"WWTR1",0.283190677845369,4.31865514726739,0.273427589450754,1
"B3GAT3",-0.27138305501563,4.31328262179085,0.273427589450754,1
"UBA1",0.18089771227874,7.12018483262653,0.273765618234386,1
"RPL39",0.242977275673492,5.67157111410138,0.273808718293588,1
"NUP210",-0.281151157853224,4.9013415815949,0.274266798841587,1
"MRPL52",-0.26518120977822,4.71884252512992,0.27450696509676,1
"STX10",-0.261392506970115,4.76700422582338,0.274594661586232,1
"UTP6",-0.24745990276103,4.79672319385733,0.275654923150319,1
"TRMT2A",-0.438137009475994,3.47017278059845,0.275763516887322,1
"SLC15A4",0.434085574909241,3.47199677680161,0.275763516887322,1
"TFB1M",0.404142010180088,3.474843543454,0.275763516887322,1
"CBX4",0.399736372060149,3.47906544697577,0.275763516887322,1
"UBA3",-0.250441535314438,4.99646263684149,0.27596897288002,1
"MIR214",0.344659627174091,3.96806004909127,0.276481340086707,1
"TOR1AIP1",-0.295167715856724,4.13871619643332,0.276626402359316,1
"USP7",-0.261010839162235,4.32812155232984,0.276860343371046,1
"C3orf1",-0.244400608043438,5.33990813444053,0.278023956594955,1
"WAC",-0.256924226060413,5.04575599447738,0.278096025903604,1
"SNORA34",0.236581858199007,9.59310980583108,0.278645080492328,1
"PMS2CL",0.387325769363589,3.72752337814004,0.278966075363974,1
"TTC38",-0.381594610138213,3.7185637488234,0.278966075363974,1
"C11orf24",0.372796944326101,3.72931044312634,0.278966075363974,1
"MIR181D",0.763111612759049,2.34894781498444,0.280174567398664,1
"SNORD33",0.267621343270294,11.8791941463195,0.280317234565535,1
"DOCK6",0.557529428592634,3.00415980414369,0.280435557226003,1
"HTATSF1",-0.523230837964935,3.00871581855235,0.280435557226003,1
"CDS1",0.481671665931638,3.00391073728406,0.280435557226003,1
"PLCXD1",0.313400760548982,4.15672761307164,0.280596302549361,1
"DDHD2",0.291704716218677,4.15641006727872,0.280596302549361,1
"CHCHD4",-0.291573247715268,4.15601719182944,0.280596302549361,1
"PGD",-0.291799499454551,5.45571697666886,0.280599760140622,1
"ATP2C1",0.247780258121345,5.09985227455838,0.280725890850262,1
"TAGLN",0.390498087138793,7.08059510414795,0.280734543179202,1
"MRPL42",-0.248062557738256,5.79164331684118,0.280866836929725,1
"SIX1",0.215260985212951,7.09978405990356,0.281213864507151,1
"FAM100A",0.478191127714572,3.26982469646904,0.281236856398783,1
"NUDT19",-0.470564021531708,3.24503156697423,0.281236856398783,1
"GMNN",-0.304574490416834,5.04502553124501,0.28136824645532,1
"NEK6",0.661984277071404,2.71799160080761,0.281395961014922,1
"EPS8L2",0.657795210331146,2.72711661751558,0.281395961014922,1
"HES1",0.652295838324826,2.71767234443552,0.281395961014922,1
"EFEMP2",0.630231288757792,2.7494788039945,0.281395961014922,1
"ICAM5",0.578640500222744,2.74969650438301,0.281395961014922,1
"C18orf45",-0.576919716351159,2.73220548980318,0.281395961014922,1
"BRIX1",-0.305327996023293,5.65098739354732,0.281592943672805,1
"DUSP2",-0.351026481620709,3.95653953555209,0.281873513708737,1
"C4orf46",-0.332319825830028,3.94335152356774,0.281873513708737,1
"DTNBP1",-0.33062157867925,3.94802309770045,0.281873513708737,1
"GNAQ",-0.321714628522501,3.94741350973642,0.281873513708737,1
"PFN1",0.231729156898866,7.76122372765946,0.281997259000568,1
"ICT1",-0.261936319569351,4.64142878655846,0.282131067135204,1
"UTP18",-0.279374971773376,4.97789367964964,0.282679700246811,1
"SQRDL",-0.436592868260087,3.5064294001668,0.282776765460062,1
"STAT3",0.42043682946164,3.5003043551838,0.282776765460062,1
"VHL",-0.396018120947498,3.52093632990207,0.282776765460062,1
"FAM116A",-0.389686435096042,3.51079359216187,0.282776765460062,1
"INTS1",0.380642242695475,3.50785660168874,0.282776765460062,1
"BCLAF1",-0.279714206522093,4.73412547735977,0.283035271141279,1
"AMOTL2",0.2531903766284,4.54620503764932,0.283397907133529,1
"NOL11",-0.319975766259079,5.56135889365901,0.283428456066245,1
"RPL23",0.17138313678321,8.28548279608909,0.284049343379206,1
"AURKB",-0.27483232374251,4.1729693907171,0.284507479202838,1
"BRWD3",0.361058803043804,3.74445486359381,0.284598471132348,1
"IDH1",-0.287647663801065,5.5695144839351,0.284677842613566,1
"RRP7B",-0.356924335557761,4.51829849311194,0.285126372768619,1
"TCF12",-0.26852251022611,4.57938841840544,0.285197535306221,1
"SRPK1",-0.263984303354864,5.80390019257491,0.285730760721847,1
"SNORD116-13",0.265361301177256,6.51637779011548,0.285849665024587,1
"PTRF",0.320717116450674,5.36059435148296,0.285947930096168,1
"PPP1R15A",0.522981543353338,3.76646517470741,0.286063762990852,1
"TNPO1",-0.233019747141929,5.56567811145861,0.286401343903216,1
"SLC16A6",0.873652062273465,2.47881705068044,0.286531272077105,1
"MARCH9",0.817648921823322,2.47489964696628,0.286531272077105,1
"TANC2",0.801919064661726,2.46386206608066,0.286531272077105,1
"TPK1",-0.741455542524594,2.4794311541141,0.286531272077105,1
"POLA2",-0.272446900823579,4.34811113839891,0.286732109284576,1
"XPO4",-0.268381160681798,4.37879014653004,0.286900560333978,1
"TRAP1",-0.209203406468732,6.17404053072461,0.286994448900437,1
"UBP1",-0.267876962546205,5.23758744030147,0.287131746779295,1
"C1QBP",-0.253381161178758,7.7710886426675,0.287139715297173,1
"RRS1",-0.452233557999694,4.23931134201113,0.287196558462443,1
"GADD45A",0.417451672080681,3.91630375968918,0.287276025377564,1
"UQCRH",0.176521723281496,7.29965696546496,0.287723363845105,1
"EIF2B3",-0.30208041810083,4.19106174631958,0.288361153582517,1
"SNHG6",0.251611680239478,5.338193785856,0.28863806981513,1
"MAT2B",-0.22651178046115,6.03964656045176,0.288827028239669,1
"MIR29B2",1.50445158566762,1.94730682846774,0.289155694705927,1
"ESAM",1.47025662302342,1.94725135855444,0.289155694705927,1
"HOXA13",1.26968907426906,1.97246627973962,0.289155694705927,1
"KCTD12",1.11592725880017,1.96819100757956,0.289155694705927,1
"RAP1GAP",1.04402208553901,1.96092646814511,0.289155694705927,1
"DLK2",1.03718593038982,1.9656535154641,0.289155694705927,1
"IMMP1L",-0.408187256063597,3.54183503086072,0.289606515844183,1
"TAF1B",-0.397635461314747,3.54122007883501,0.289606515844183,1
"SMPD2",-0.371221946052646,3.54654153075204,0.289606515844183,1
"POP1",-0.465284123869138,3.62787187492095,0.289869777411657,1
"MUSK",0.456305374034665,3.30479167072956,0.289895337208268,1
"PHF20",0.454161129226339,3.29914494574275,0.289895337208268,1
"MOCOS",-0.446576489440533,3.29599404682344,0.289895337208268,1
"RAI14",-0.418459918069641,3.29926208235679,0.289895337208268,1
"C6orf129",-0.367522377306367,3.76758210969747,0.290111753484389,1
"SKA2",-0.343039239897227,3.78073817692901,0.290111753484389,1
"SLC38A1",-0.224737679141117,5.57049842988079,0.290356917317717,1
"SNORD111",-0.230432762073081,7.26654175044838,0.290443919838507,1
"C5orf13",0.224755154399189,4.87368686822374,0.290585935525922,1
"PSMD8",0.202246905706392,6.30808982113764,0.290890097614346,1
"RSC1A1",-0.314483875247949,4.00868778508489,0.291030056363274,1
"SQSTM1",0.238800645242823,5.37675142750103,0.291491100382228,1
"VMA21",-0.256795283832461,4.84769555922473,0.291519350646782,1
"HSPA14",-0.273260260364427,4.46341037885214,0.291612552310271,1
"POLR2G",-0.239358416428688,5.52948831368289,0.291666080831727,1
"B3GALNT1",-0.553777328710956,3.03673399309218,0.291719018016734,1
"FERMT1",-0.551397382682295,3.03701568497519,0.291719018016734,1
"TRIM14",-0.523619858204097,3.04848938362623,0.291719018016734,1
"FCHO2",0.522534106775145,3.04753066114511,0.291719018016734,1
"FAM176B",-0.49754558918716,3.04450561304476,0.291719018016734,1
"GRINA",0.252272038484046,5.07270116350566,0.292216141129192,1
"COPZ1",-0.203340145260737,6.06800723091904,0.292452400706165,1
"SNORD115-14",0.42860286067003,3.87608764324289,0.292748261236969,1
"EMP1",0.280998000734207,8.82276251889302,0.292997797533795,1
"PRKRA",0.250435218267074,4.67041834038859,0.293077811075847,1
"C16orf57",-0.292675023071614,4.44186302391569,0.29445987088616,1
"SNORD74",-0.205552326334889,14.0987633384715,0.295146769256836,1
